N,P,alpha,seed,n_resolved,mean,median,std,iqr,min,max,gap,skewness,excess_kurtosis,path
1000,100,0.1,1010,70,0.137097929213709,0.13639979160592103,0.04998682810155844,0.06239795055434577,0.05233288150748953,0.25882842826344354,0.20649554675595402,0.25347758923823027,-0.5238245221220623,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1010.npz
1000,100,0.1,1011,76,0.1442271053470924,0.1450873311690274,0.05021647110149713,0.07272214975374934,0.055527610844233695,0.24570979899198306,0.19018218814774937,0.000480266986810849,-0.8562759002628497,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1011.npz
1000,100,0.1,1012,83,0.1502730672939202,0.15135507472845697,0.046912276441380414,0.06525121980539454,0.05278777766547288,0.24327187775979542,0.19048410009432254,-0.214614717369249,-0.7108443272540237,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1012.npz
1000,100,0.1,1013,76,0.15692650468258817,0.1554245965506909,0.04728898073260484,0.07318425940433879,0.05636791456480903,0.2698720244263225,0.2135041098615135,0.031037087422350982,-0.6859561667218372,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1013.npz
1000,100,0.1,1014,84,0.15985083722822707,0.1615060321502973,0.05502365007964407,0.09450691217671167,0.05139022198530731,0.27065331298129164,0.21926309099598434,-0.06879169959729088,-0.9326117837956094,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1014.npz
1000,100,0.1,1015,77,0.15377322225831966,0.15695881030420122,0.049784007421081466,0.07520952254129554,0.06525227507092404,0.2600929659785287,0.19484069090760467,-0.008031315885483566,-0.8602983761592737,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1015.npz
1000,100,0.1,1016,72,0.15383945112628986,0.15120791210751935,0.04714791629344694,0.07564892656508555,0.052420894571038074,0.24147338410358776,0.1890524895325497,-0.05889625415216682,-0.7961007044267956,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1016.npz
1000,100,0.1,1017,80,0.15921520172124898,0.16316286817247888,0.04737734613566575,0.0631039608787046,0.05714025561013523,0.24658411387737628,0.18944385826724106,-0.4809414944187037,-0.5555563027785211,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1017.npz
1000,100,0.1,1018,81,0.14924878616050166,0.14976043227880398,0.044326240729464034,0.06332200287779746,0.05470065547477518,0.23840965375570677,0.1837089982809316,-0.1323006443979965,-0.6367401684107508,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1018.npz
1000,100,0.1,1019,87,0.1500554876460249,0.15103521313178495,0.049276009898572996,0.0757817052995601,0.05310926468537237,0.25566913944492387,0.2025598747595515,-0.0013755609505277883,-0.6924456393255367,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1019.npz
1000,100,0.1,1020,77,0.1505388074318641,0.15570645621809354,0.05224555491966958,0.07778954808861666,0.05284964344490146,0.25680360972428196,0.2039539662793805,-0.0177253474952504,-0.9613298283537368,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1020.npz
1000,100,0.1,1021,85,0.14725986724177917,0.14945504605715249,0.04762726725177905,0.0710796241787151,0.05204230593676932,0.24968182740245726,0.19763952146568795,0.19107783588948227,-0.7108486978461732,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1021.npz
1000,100,0.1,1022,79,0.15218026462294018,0.1531494133928717,0.048831642461289244,0.0702012699753565,0.057390561727440705,0.25577888621900424,0.19838832449156354,-0.10211267608240453,-0.7645850695833696,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1022.npz
1000,100,0.1,1023,82,0.15739160940684516,0.15759033373839004,0.046309265667246635,0.062446801618177034,0.05915108447819636,0.25177597852333466,0.1926248940451383,-0.033090031097264,-0.5024468898180019,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P100_s1023.npz
1000,50,0.05,1000,50,0.27799494620024306,0.27521214780140335,0.02732422897221582,0.03761671029451874,0.2117767104203937,0.3308152211901758,0.11903851076978211,-0.40332113940553677,0.036708089856486215,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1000.npz
1000,50,0.05,1001,50,0.2722993108377838,0.27287696796948246,0.041001257375714105,0.051548488124009695,0.14549427055775904,0.34145112711892245,0.1959568565611634,-0.9690906662942786,1.5655764882714678,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1001.npz
1000,50,0.05,1002,48,0.2747406805328166,0.2777185434993658,0.031199241106883865,0.04168922008883208,0.19413680165237085,0.3378470106407054,0.14371020898833453,-0.3103710163222755,-0.1380353280137383,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1002.npz
1000,50,0.05,1003,48,0.2905727954970602,0.2940453447467579,0.027330250939070082,0.03709753810453348,0.21329430149498071,0.3637724322966053,0.15047813080162456,-0.103003449702311,1.1367226766145757,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1003.npz
1000,50,0.05,1004,50,0.2747775388285778,0.28036123587085704,0.032925165737730695,0.037339758096467224,0.18402571092161973,0.32500364989609704,0.1409779389744773,-0.9440965115687496,0.847525795639303,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1004.npz
1000,50,0.05,1005,46,0.274336334915095,0.27420628086010307,0.029473884195642116,0.04503827087951606,0.22207983722303437,0.3383602798456279,0.11628044262259352,0.19040785198545448,-0.6960735719216737,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1005.npz
1000,50,0.05,1006,50,0.27826583011768613,0.27785476734239073,0.030297684490951368,0.04032612080719211,0.19994338216223928,0.334471911476649,0.13452852931440973,-0.3950415408854932,-0.23861892048172617,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1006.npz
1000,50,0.05,1007,49,0.2846874350337786,0.2899701078481066,0.03322779377212035,0.038208716549424315,0.19063567145348612,0.3333773442085576,0.14274167275507146,-0.5302272729639695,-0.02976009763851284,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1007.npz
1000,50,0.05,1008,50,0.28049213604227086,0.2800017577365288,0.027301135483852927,0.03599071563051548,0.2111751034580161,0.33224228662538363,0.12106718316736753,-0.5190026474116183,0.6181314201660952,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1008.npz
1000,50,0.05,1009,50,0.2797983764034458,0.27550068117080795,0.03093658755129259,0.028806156965604734,0.1576880894428463,0.3438586554755866,0.1861705660327403,-0.6842002808779721,4.0874864530593875,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1009.npz
1000,50,0.05,1010,48,0.27845098243060895,0.27827692325092557,0.0321216430407845,0.03632563179070747,0.17150174792412848,0.32936384021641796,0.15786209229228948,-0.9079884827681368,1.9374583793108995,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1010.npz
1000,50,0.05,1011,48,0.28144893204584387,0.28278748516301544,0.03099450564351462,0.03160597543655802,0.16407370755313402,0.3390336897797291,0.17495998222659506,-1.151179067955944,3.4726197149420646,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1011.npz
1000,50,0.05,1012,50,0.2812530437159014,0.289946984422104,0.032792716514469585,0.04729528793561871,0.18850317066468347,0.33979584122708106,0.1512926705623976,-0.798920761250034,0.5785121020690882,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1012.npz
1000,50,0.05,1013,48,0.2789459095112288,0.28302029765098297,0.023828917551042092,0.025929013647763677,0.21567423221384016,0.3297125231813688,0.11403829096752863,-0.6880551547147465,0.899679705003487,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1013.npz
1000,50,0.05,1014,44,0.2783324250364008,0.28056884994254516,0.035757762639359626,0.03913508928966808,0.15161659968619812,0.3293256742725423,0.17770907458634416,-1.253666959113682,2.5751941898750745,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1014.npz
1000,50,0.05,1015,49,0.2771431263989038,0.2778929707525868,0.03816197461799062,0.04133194309022997,0.1338435828332119,0.3381038563739053,0.20426027354069337,-1.1784219650325822,3.032311110569122,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1015.npz
1000,50,0.05,1016,45,0.271841993297578,0.27557352577293115,0.032800316324790045,0.04926725953248093,0.20025625977965839,0.3303,0.1300437402203416,-0.2340294866668362,-0.6441695920994075,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1016.npz
1000,50,0.05,1017,48,0.2785343422653816,0.2798301747642346,0.027353335040604686,0.026514000497124934,0.21237840053650678,0.342061427560552,0.12968302702404524,-0.23533908726172387,0.2883058670717773,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1017.npz
1000,50,0.05,1018,48,0.28095289560771947,0.2812869373435626,0.024315842946334324,0.03383232929836816,0.22864745823120552,0.33417434914145283,0.1055268909102473,0.02144210863182063,-0.39291522187476513,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1018.npz
1000,50,0.05,1019,50,0.2792454888210241,0.27912714072866684,0.035257991184276624,0.03826552894055807,0.17442035046003773,0.35596448407733094,0.1815441336172932,-0.17444911280605654,0.8164841218009058,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1019.npz
1000,50,0.05,1020,49,0.2821302099147132,0.285772766112421,0.029418444238869156,0.03207328623108752,0.17227710667165336,0.33421249956830645,0.1619353928966531,-0.9564188022349096,2.8398548535011106,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1020.npz
1000,50,0.05,1021,50,0.27189337765375343,0.2686769733508261,0.03592225794444637,0.03400311416122831,0.17105458086665842,0.3669704192017549,0.19591583833509646,0.15802459841715258,1.4389564628128513,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1021.npz
1000,50,0.05,1022,48,0.277889035358919,0.2784825407139761,0.0258046432525142,0.030647064683462344,0.21090948398686332,0.3326676502835071,0.12175816629664377,-0.20666312746691745,0.10082749648552225,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1022.npz
1000,50,0.05,1023,48,0.2751150044678741,0.280051089579723,0.030339318814174263,0.041372063567762296,0.20965282138177183,0.3359994788539251,0.1263466574721533,-0.09189701057297897,-0.72835242127963,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1000_P50_s1023.npz
11314,100,0.0088386070355312,1000,100,0.3869637207921784,0.3871924334415073,0.006857347357560663,0.008027030010929026,0.3615348218892641,0.4061189993659462,0.044584177476682085,-0.3353924053100615,1.3686634841454932,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1000.npz
11314,100,0.0088386070355312,1001,100,0.3862050939889143,0.38648550821056316,0.0070185622641883785,0.010409999283589877,0.3653284566463728,0.40366654548607894,0.03833808883970613,-0.2749311215700244,-0.06753104942114341,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1001.npz
11314,100,0.0088386070355312,1002,100,0.3847540419194882,0.38577880216002797,0.007865631348918014,0.010240026959882798,0.3618726112964632,0.40014567092302455,0.038273059626561357,-0.3888125881807301,0.14713812458164366,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1002.npz
11314,100,0.0088386070355312,1003,100,0.3853567433506592,0.38662591446137623,0.007072724529243229,0.009681851276135356,0.3647511495676443,0.40436462352041436,0.03961347395277004,-0.21866033058238618,0.20399658425974776,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1003.npz
11314,100,0.0088386070355312,1004,100,0.3859138692202869,0.38713028971705016,0.007549566463393016,0.010263609319510036,0.36622050340575896,0.4019130219036592,0.03569251849790023,-0.227216775033997,-0.22157365754913005,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1004.npz
11314,100,0.0088386070355312,1005,100,0.38742685994895554,0.3868448560457468,0.007028355683519761,0.007609815485196625,0.36508841866234676,0.40577329658821704,0.04068487792587028,-0.21328157122760302,0.8100110964674414,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1005.npz
11314,100,0.0088386070355312,1006,100,0.3852280642386027,0.3848530315308269,0.008214935048877277,0.011248355261849308,0.36620865059917407,0.4035252746869358,0.03731662408776171,-0.18426563781269645,-0.3879899322089324,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1006.npz
11314,100,0.0088386070355312,1007,100,0.38587772929911685,0.38553517198220544,0.007084466984945233,0.011100465340214971,0.36684028811103575,0.40190093319012765,0.0350606450790919,0.028500211845290002,-0.3161200620553162,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1007.npz
11314,100,0.0088386070355312,1008,100,0.386539944381059,0.38687494729310146,0.0081406434692584,0.010012256987027734,0.37011715705432907,0.40530016915316525,0.035183012098836175,-0.014718406697288652,-0.3715412679677188,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1008.npz
11314,100,0.0088386070355312,1009,100,0.38595588098689715,0.3857564601294422,0.006746669841069584,0.009024292809117374,0.3715893413037924,0.40092200041041814,0.029332659106625747,0.0899662555073747,-0.40507717994835124,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1009.npz
11314,100,0.0088386070355312,1010,100,0.38690531368457903,0.3870810497995638,0.007275251709918642,0.008828121723211013,0.3619539716573296,0.40784021358760825,0.045886241930278626,-0.30734369601433686,1.015359785192195,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1010.npz
11314,100,0.0088386070355312,1011,100,0.3853371654574543,0.38582677900419626,0.00750814313145721,0.009835881057102702,0.36972885024662605,0.4083954098428807,0.038666559596254646,0.15426500928670114,0.15493155653890822,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1011.npz
11314,100,0.0088386070355312,1012,100,0.38648432860828136,0.3865479184376184,0.006949503911652395,0.00883826526060072,0.3709198890775721,0.4084580719760652,0.03753818289849309,0.29252752431711265,0.28740932841239,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1012.npz
11314,100,0.0088386070355312,1013,100,0.3866010432922017,0.3866924680344569,0.006747246163002541,0.008962301916619286,0.370399672686602,0.402028806926771,0.031629134240169,0.06588430636709867,-0.3781015808449495,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1013.npz
11314,100,0.0088386070355312,1014,100,0.38745586254178066,0.3875709890434442,0.007715476350279672,0.011507861870696523,0.37084716297768894,0.40752656874226,0.03667940576457107,-0.058070495165934946,-0.567917722853978,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1014.npz
11314,100,0.0088386070355312,1015,100,0.38486119840777144,0.3855091897513367,0.007927173990446148,0.01013186285904577,0.36563996738883253,0.4003294964531383,0.03468952906430578,-0.2792375703888173,-0.6089183851994253,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N11314_P100_s1015.npz
14000,700,0.05,1000,700,0.2683815649099428,0.268282,0.00794989998047231,0.01004499999999997,0.24513800000000002,0.2949,0.04976199999999997,0.07644494766713038,0.07841675639099188,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N14000_P700_s1000.npz
1414,100,0.07072135785007072,1000,97,0.20810822034277576,0.21190349719824522,0.03920329128778736,0.051239452885422615,0.09025401019821036,0.2704270679680336,0.18017305776982326,-0.7733756318876388,0.44800979257372875,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1000.npz
1414,100,0.07072135785007072,1001,97,0.19434499308690947,0.20320092909995138,0.04404570553579545,0.048559967554717004,0.07047234112079138,0.2755468931020292,0.2050745519812378,-0.7513937845373746,0.4091287911915469,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1001.npz
1414,100,0.07072135785007072,1002,100,0.20192312196277165,0.21001816973248455,0.042404127639567635,0.05535672874413061,0.05260000000000001,0.3002435729805185,0.2476435729805185,-0.7065952610701256,1.201720323906593,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1002.npz
1414,100,0.07072135785007072,1003,96,0.20155727147680094,0.2099966496820337,0.050732493235296605,0.06668489725194779,0.07045375137542098,0.30496540051016885,0.23451164913474787,-0.7332955115051161,-0.010057641500858416,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1003.npz
1414,100,0.07072135785007072,1004,99,0.20496327923740743,0.21198848061280523,0.04422278073449161,0.05223498576788471,0.071300398721399,0.3067385645908859,0.2354381658694869,-0.8920436642156567,0.9596684954701709,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1004.npz
1414,100,0.07072135785007072,1005,99,0.19776993748551983,0.2063161300637406,0.04932167034353107,0.0670412377544295,0.06368453045379131,0.28286965632927746,0.21918512587548616,-0.6713928144554968,0.14709925238402466,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1005.npz
1414,100,0.07072135785007072,1006,95,0.20772380205438729,0.21634036095118336,0.045936333222407276,0.06491191044562969,0.0677282054706482,0.28486552551780353,0.21713732004715533,-0.7417287315875922,0.057208566911361114,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1006.npz
1414,100,0.07072135785007072,1007,99,0.19773612930969778,0.20343698907615382,0.045185127610106866,0.054258374833931644,0.06533430602387061,0.275096063533963,0.20976175751009238,-0.8285104205249267,0.5823906679870716,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1007.npz
1414,100,0.07072135785007072,1008,97,0.20361955098588663,0.21037432846091464,0.04307674205617836,0.049997483344879495,0.07608742304969518,0.2779696341938517,0.2018822111441565,-0.8919893200372673,0.44682945948304376,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1008.npz
1414,100,0.07072135785007072,1009,98,0.20605481353379212,0.20954033405598063,0.0418532520154667,0.05502901191154591,0.06934687010080576,0.28262776962202457,0.21328089952121881,-0.675762396011968,0.6888683095609145,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1009.npz
1414,100,0.07072135785007072,1010,96,0.20789983689894145,0.21747662878233243,0.04916887265232157,0.05268207613112583,0.07698708296402251,0.28506117150405463,0.20807408854003212,-0.996844388512006,0.642953033963892,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1010.npz
1414,100,0.07072135785007072,1011,97,0.20584599058438738,0.20799008085463394,0.04493428702767944,0.06281176188076254,0.09028152207028847,0.2905454156962962,0.20026389362600774,-0.5655694557166018,-0.22714322158412115,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1011.npz
1414,100,0.07072135785007072,1012,97,0.20526270301114402,0.20705091192117042,0.04169681141610611,0.056169817190058646,0.08248866285707772,0.2886291989008626,0.20614053604378485,-0.616232038454398,0.4070807727677832,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1012.npz
1414,100,0.07072135785007072,1013,97,0.20407049943676522,0.2104945789994974,0.04148935354776753,0.06710397893829242,0.12114990465720749,0.3011030128928963,0.17995310823568883,-0.2523817972146519,-0.7617168410068986,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1013.npz
1414,100,0.07072135785007072,1014,99,0.2131360268225476,0.2241743010009753,0.04305621715268803,0.05724198704318306,0.060505337456200695,0.29619021615487684,0.23568487869867616,-1.0941172040879017,1.7541749581471295,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1014.npz
1414,100,0.07072135785007072,1015,99,0.20559182810763485,0.212211515058645,0.04468452022332661,0.06308598363627771,0.05685485448077402,0.2752633735417328,0.2184085190609588,-1.0398838254698082,1.2310601932577274,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1015.npz
1414,100,0.07072135785007072,1016,97,0.2052265774151035,0.21285689301309615,0.047334869218705077,0.057325011112173474,0.07049638189558644,0.2825060976667919,0.21200971577120548,-0.9936361361481333,0.9348865642496902,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1016.npz
1414,100,0.07072135785007072,1017,95,0.20878251373949944,0.2160453290504637,0.03938790311679669,0.04537838772774355,0.0740260304295098,0.29434663370866776,0.22032060327915798,-0.7252455594271363,0.8702799645972732,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1017.npz
1414,100,0.07072135785007072,1018,96,0.19604226861145127,0.19975468627207982,0.04567871815335907,0.059921345665741504,0.06668553903421773,0.2685223089274956,0.2018367698932779,-0.6800349290406152,0.06985778101183326,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1018.npz
1414,100,0.07072135785007072,1019,98,0.21707042936078255,0.2237218154486983,0.04188370992197178,0.04662763877582102,0.06408600402249678,0.32319940108764994,0.25911339706515313,-0.8195055572945109,1.9484242136025056,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1019.npz
1414,100,0.07072135785007072,1020,98,0.20464098178817405,0.2084452160166082,0.045092518619584895,0.054081321444760966,0.07151830549673585,0.29406593227783007,0.22254762678109422,-0.5269193064392924,0.17499646684618098,/Users/leoflack/Desktop/Recherche/Chicago/numerics copie théorie claude + implémentation GPT/results/3_unification_seuils_scaling/data/E30_scaling/E30_N1414_P100_s1020.npz
